      Time     KB/s_in    KB/s_out
  10:56:51         0.0         0.0
  10:56:52         0.0         0.4
  10:56:53         0.0         0.0
  10:56:54         0.0         0.0
  10:56:55         0.0         0.0
  10:56:56         0.0         0.0
  10:56:57         0.1         0.2
  10:56:58         0.0         0.1
  10:56:59         0.0         0.0
  10:57:00         0.0         0.4
  10:57:01         0.0         0.0
  10:57:02         0.0         0.0
  10:57:03         0.0         0.0
  10:57:04         0.0         0.0
  10:57:05         0.0         0.0
  10:57:06         0.0         0.0
  10:57:07         0.0         0.0
  10:57:08         0.0         0.0
  10:57:09         0.0         0.0
  10:57:10         0.0         0.0
  10:57:11         0.0         0.0
  10:57:12         0.1         0.0
  10:57:13         0.0         0.1
  10:57:14         0.0         0.1
  10:57:15         0.0         0.0
  10:57:16         0.0         0.6
  10:57:17         0.0         0.0
  10:57:18         0.0         0.0
  10:57:19         0.0         0.0
  10:57:20         0.0         0.0
  10:57:21         0.0         0.0
  10:57:22         0.0         0.0
  10:57:23         0.0         0.0
  10:57:24         0.0         0.0
  10:57:25         0.0         0.0
  10:57:26         0.0         0.0
  10:57:27         0.0         0.0
  10:57:28         0.0         0.0
  10:57:29         0.0         0.0
  10:57:30         0.0         0.0
  10:57:31         0.0         0.0
  10:57:32         0.0         0.0
  10:57:33         0.0         0.0
  10:57:34         0.0         0.0
  10:57:35         0.0         0.0
  10:57:36         0.0         0.0
  10:57:37         0.0         0.0
  10:57:38         0.0         0.0
  10:57:39         0.0         0.0
  10:57:40         0.0         0.0
  10:57:41         0.0         0.0
  10:57:42         0.1         0.0
  10:57:43         0.0         0.0
  10:57:44         0.0         0.0
  10:57:45         0.0         0.0
  10:57:46         0.0         0.0
  10:57:47         0.0         0.1
  10:57:48         0.0         0.4
  10:57:49         0.0         0.1
  10:57:50         0.0         0.0
  10:57:51         0.0         0.1
  10:57:52         0.0         0.0
  10:57:53         0.0         0.0
  10:57:54         0.0         0.0
  10:57:55         0.0         0.0
  10:57:56         0.0         0.0
  10:57:57         0.0         0.0
  10:57:58         0.0         0.0
  10:57:59         0.0         0.0
  10:58:00         0.0         0.0
  10:58:01         0.0         0.0
  10:58:02         0.0         0.0
  10:58:03         0.0         0.0
  10:58:04         0.0         0.0
  10:58:05         0.0         0.0
  10:58:06         0.0         0.0
  10:58:07         0.0         0.0
  10:58:08         0.0         0.0
  10:58:09         0.0         0.0
  10:58:10         0.0         0.0
  10:58:11         0.0         0.0
  10:58:12         0.0         0.0
  10:58:13         0.0         0.0
  10:58:14         0.0         0.0
  10:58:15         0.0         0.0
  10:58:16         0.0         0.0
  10:58:17         0.0         0.0
  10:58:18         0.0         0.0
  10:58:19         0.0         0.0
  10:58:20         0.0         0.0
  10:58:21         0.0         0.0
  10:58:22         0.0         0.0
  10:58:23         0.0         0.0
  10:58:24         0.0         0.0
  10:58:25         0.0         0.0
  10:58:26         0.0         0.0
  10:58:27         0.0         0.0
  10:58:28         0.0         0.0
  10:58:29         0.0         0.0
  10:58:30         0.0         0.0
  10:58:31         0.0         0.0
  10:58:32         0.0         0.0
  10:58:33         0.0         0.0
  10:58:34         0.0         0.0
  10:58:35         0.0         0.0
  10:58:36         0.0         0.0
  10:58:37         0.0         0.0
  10:58:38         0.0         0.0
  10:58:39         0.0         0.0
  10:58:40         0.0         0.0
  10:58:41         0.0         0.0
  10:58:42         0.0         0.0
  10:58:43         0.0         0.0
  10:58:44         0.1         0.0
  10:58:45         0.0         0.0
  10:58:46         0.0         0.0
  10:58:47         0.0         0.0
  10:58:48         0.0         0.0
  10:58:49         0.0         0.0
  10:58:50         0.0         0.0
  10:58:51         0.0         0.0
  10:58:52         0.0         0.5
  10:58:53         0.0         0.0
  10:58:54         0.0         0.1
  10:58:55         0.0         0.0
  10:58:56         0.0         0.1
  10:58:57         0.0         0.0
  10:58:58         0.0         0.1
  10:58:59         0.0         0.0
  10:59:00         0.0         0.0
  10:59:01         0.0         0.0
  10:59:02         0.0         0.1
  10:59:03         0.0         0.0
  10:59:04         0.0         0.0
  10:59:05         0.0         0.0
  10:59:06         0.0         0.0
  10:59:07         0.0         0.0
