      Time     KB/s_in    KB/s_out
  16:59:52         0.0         0.0
  16:59:53         0.0         0.4
  16:59:54         0.0         0.0
  16:59:55         0.0         0.0
  16:59:56         0.0         0.0
  16:59:57         0.0         0.1
  16:59:58         0.1         0.1
  16:59:59         0.0         0.2
  17:00:00         0.0         0.0
  17:00:01         0.0         0.4
  17:00:02         0.0         0.0
  17:00:03         0.0         0.0
  17:00:04         0.0         0.0
  17:00:05         0.0         0.0
  17:00:06         0.0         0.0
  17:00:07         0.0         0.0
  17:00:08         0.0         0.0
  17:00:09         0.0         0.0
  17:00:10         0.0         0.0
  17:00:11         0.0         0.0
  17:00:12         0.1         0.1
  17:00:13         0.0         0.1
  17:00:14         0.0         0.0
  17:00:15         0.0         0.1
  17:00:16         0.0         0.0
  17:00:17         0.0         0.5
  17:00:18         0.0         0.0
  17:00:19         0.0         0.0
  17:00:20         0.0         0.0
  17:00:21         0.0         0.0
  17:00:22         0.0         0.0
  17:00:23         0.0         0.0
  17:00:24         0.0         0.0
  17:00:25         0.0         0.0
  17:00:26         0.0         0.0
  17:00:27         0.0         0.0
  17:00:28         0.0         0.0
  17:00:29         0.0         0.0
  17:00:30         0.0         0.0
  17:00:31         0.0         0.0
  17:00:32         0.0         0.0
  17:00:33         0.0         0.0
  17:00:34         0.0         0.0
  17:00:35         0.0         0.0
  17:00:36         0.0         0.0
  17:00:37         0.0         0.0
  17:00:38         0.0         0.0
  17:00:39         0.0         0.0
  17:00:40         0.1         0.0
  17:00:41         0.0         0.0
  17:00:42         0.0         0.0
  17:00:43         0.0         0.0
  17:00:44         0.0         0.1
  17:00:45         0.0         0.0
  17:00:46         0.0         0.1
  17:00:47         0.0         0.0
  17:00:48         0.0         0.0
  17:00:49         0.0         0.4
  17:00:50         0.0         0.1
  17:00:51         0.0         0.0
  17:00:52         0.0         0.1
  17:00:53         0.0         0.0
  17:00:54         0.0         0.0
  17:00:55         0.0         0.0
  17:00:56         0.0         0.0
  17:00:57         0.0         0.0
  17:00:58         0.0         0.0
  17:00:59         0.0         0.0
  17:01:00         0.0         0.0
  17:01:01         0.0         0.0
  17:01:02         0.0         0.0
  17:01:03         0.0         0.0
  17:01:04         0.0         0.0
  17:01:05         0.0         0.0
  17:01:06         0.0         0.0
  17:01:07         0.0         0.0
  17:01:08         0.0         0.0
  17:01:09         0.0         0.0
  17:01:10         0.0         0.0
  17:01:11         0.0         0.0
  17:01:12         0.0         0.0
  17:01:13         0.0         0.0
  17:01:14         0.0         0.0
  17:01:15         0.0         0.0
  17:01:16         0.0         0.0
  17:01:17         0.0         0.0
  17:01:18         0.0         0.0
  17:01:19         0.0         0.0
  17:01:21         0.0         0.0
  17:01:22         0.0         0.0
  17:01:23         0.0         0.0
  17:01:24         0.0         0.0
  17:01:25         0.0         0.0
  17:01:26         0.0         0.0
  17:01:27         0.0         0.0
  17:01:28         0.0         0.0
  17:01:29         0.0         0.0
  17:01:30         0.0         0.0
  17:01:31         0.0         0.0
  17:01:32         0.0         0.0
  17:01:33         0.0         0.0
  17:01:34         0.0         0.0
  17:01:35         0.0         0.0
  17:01:36         0.1         0.0
  17:01:37         0.0         0.0
  17:01:38         0.0         0.0
  17:01:39         0.0         0.0
  17:01:40         0.0         0.0
  17:01:41         0.0         0.0
  17:01:42         0.0         0.0
  17:01:43         0.0         0.0
  17:01:44         0.0         0.1
  17:01:45         0.0         0.0
  17:01:46         0.0         0.0
  17:01:47         0.0         0.0
  17:01:48         0.0         0.0
  17:01:49         0.0         0.0
  17:01:50         0.0         0.0
  17:01:51         0.0         0.0
  17:01:52         0.0         0.1
  17:01:53         0.0         0.2
  17:01:54         0.0         0.2
  17:01:55         0.0         0.0
  17:01:56         0.0         0.0
  17:01:57         0.0         0.1
  17:01:58         0.0         0.0
  17:01:59         0.0         0.1
  17:02:00         0.0         0.0
  17:02:01         0.0         0.0
  17:02:02         0.0         0.0
  17:02:03         0.0         0.1
  17:02:04         0.0         0.0
  17:02:05         0.0         0.0
  17:02:06         0.0         0.0
  17:02:07         0.0         0.0
  17:02:08         0.0         0.0
  17:02:09         0.0         0.0
  17:02:10         0.0         0.0
  17:02:11         0.0         0.0
  17:02:12         0.0         0.0
  17:02:13         0.0         0.0
  17:02:14         0.0         0.0
  17:02:15         0.0         0.0
  17:02:16         0.0         0.0
  17:02:17         0.0         0.0
  17:02:18         0.0         0.0
  17:02:19         0.0         0.0
  17:02:20         0.0         0.0
  17:02:21         0.0         0.0
  17:02:22         0.0         0.0
  17:02:23         0.0         0.0
  17:02:24         0.0         0.0
  17:02:25         0.0         0.0
  17:02:26         0.0         0.0
  17:02:27         0.0         0.0
  17:02:28         0.0         0.0
  17:02:29         0.0         0.0
  17:02:30         0.0         0.0
  17:02:31         0.0         0.0
  17:02:32         0.0         0.0
  17:02:33         0.0         0.0
  17:02:34         0.0         0.0
  17:02:35         0.0         0.0
  17:02:36         0.0         0.0
  17:02:37         0.0         0.0
  17:02:38         0.0         0.0
  17:02:39         0.0         0.0
  17:02:40         0.0         0.0
  17:02:41         0.0         0.0
  17:02:42         0.0         0.0
  17:02:43         0.0         0.0
  17:02:44         0.0         0.0
  17:02:45         0.0         0.0
  17:02:46         0.0         0.0
  17:02:47         0.0         0.0
  17:02:48         0.0         0.0
  17:02:49         0.0         0.0
  17:02:50         0.0         0.0
  17:02:51         0.0         0.0
  17:02:52         0.0         0.0
  17:02:53         0.0         0.0
  17:02:54         0.0         0.0
  17:02:55         0.0         0.0
  17:02:56         0.0         0.0
  17:02:57         0.0         0.0
  17:02:58         0.0         0.0
  17:02:59         0.0         0.0
  17:03:00         0.0         0.0
  17:03:01         0.0         0.0
  17:03:02         0.0         0.0
  17:03:03         0.0         0.0
  17:03:04         0.0         0.0
  17:03:05         0.0         0.0
  17:03:06         0.0         0.0
  17:03:07         0.0         0.0
  17:03:08         0.0         0.0
  17:03:09         0.0         0.0
  17:03:10         0.0         0.0
  17:03:11         0.0         0.0
  17:03:12         0.0         0.0
