time_hms,kb_per_sec_in,kb_per_sec_out
14:46:57,0.0,0.0
14:46:58,0.0,0.4
14:46:59,0.0,0.0
14:47:00,0.0,0.0
14:47:01,0.0,0.0
14:47:02,0.0,0.0
14:47:03,0.1,0.1
14:47:04,0.0,0.1
14:47:05,0.0,0.1
14:47:06,0.0,0.4
14:47:07,0.0,0.0
14:47:08,0.0,0.0
14:47:09,0.0,0.0
14:47:10,0.0,0.0
14:47:11,0.0,0.0
14:47:12,0.0,0.0
14:47:13,0.0,0.0
14:47:14,0.0,0.0
14:47:15,0.0,0.0
14:47:16,0.0,0.0
14:47:17,0.0,0.1
14:47:18,0.0,0.0
14:47:19,0.1,0.1
14:47:20,0.0,0.0
14:47:21,0.0,0.1
14:47:22,0.0,0.4
14:47:23,0.0,0.1
14:47:24,0.0,0.0
14:47:25,0.0,0.0
14:47:26,0.0,0.0
14:47:27,0.0,0.0
14:47:28,0.0,0.0
14:47:29,0.0,0.0
14:47:30,0.0,0.0
14:47:31,0.0,0.0
14:47:32,0.0,0.0
14:47:33,0.0,0.0
14:47:34,0.0,0.0
14:47:35,0.0,0.0
14:47:36,0.0,0.0
14:47:37,0.0,0.0
14:47:38,0.0,0.0
14:47:39,0.0,0.0
14:47:40,0.0,0.0
14:47:41,0.0,0.0
14:47:42,0.0,0.0
14:47:43,0.0,0.0
14:47:44,0.0,0.0
14:47:45,0.0,0.0
14:47:46,0.0,0.1
14:47:47,0.0,0.0
14:47:48,0.0,0.0
14:47:49,0.0,0.0
14:47:50,0.0,0.0
14:47:51,0.0,0.0
14:47:52,0.1,0.1
14:47:53,0.0,0.0
14:47:54,0.0,0.4
14:47:55,0.0,0.0
14:47:56,0.0,0.1
14:47:57,0.0,0.0
14:47:58,0.0,0.1
14:47:59,0.0,0.0
14:48:00,0.0,0.0
14:48:01,0.0,0.0
14:48:02,0.0,0.1
14:48:03,0.0,0.0
14:48:04,0.0,0.0
14:48:05,0.0,0.0
14:48:06,0.0,0.0
14:48:07,0.0,0.0
14:48:08,0.0,0.0
14:48:09,0.0,0.0
14:48:10,0.0,0.0
14:48:11,0.0,0.0
14:48:12,0.0,0.0
14:48:13,0.0,0.0
14:48:14,0.0,0.0
14:48:15,0.0,0.0
14:48:16,0.0,0.0
14:48:17,0.0,0.0
14:48:18,0.0,0.0
14:48:19,0.0,0.0
14:48:20,0.0,0.0
14:48:21,0.0,0.0
14:48:22,0.0,0.0
14:48:23,0.0,0.0
14:48:24,0.0,0.0
14:48:25,0.0,0.0
14:48:26,0.0,0.0
14:48:27,0.0,0.0
14:48:28,0.0,0.0
14:48:29,0.0,0.0
14:48:30,0.0,0.0
14:48:31,0.0,0.0
14:48:32,0.0,0.0
14:48:33,0.0,0.0
14:48:34,0.0,0.0
14:48:35,0.0,0.0
14:48:36,0.0,0.0
14:48:37,0.0,0.0
14:48:38,0.0,0.0
14:48:39,0.0,0.0
14:48:40,0.0,0.0
14:48:41,0.0,0.1
14:48:42,0.0,0.0
14:48:43,0.0,0.0
14:48:44,0.0,0.0
14:48:45,0.0,0.0
14:48:46,0.0,0.0
14:48:47,0.0,0.0
14:48:48,0.0,0.0
14:48:49,0.0,0.0
14:48:50,0.0,0.0
14:48:51,0.0,0.0
14:48:52,0.0,0.0
14:48:53,0.0,0.0
14:48:54,0.0,0.0
14:48:55,0.1,0.0
14:48:56,0.0,0.0
14:48:57,0.0,0.0
14:48:58,0.0,0.4
14:48:59,0.0,0.1
14:49:00,0.0,0.0
14:49:01,0.0,0.0
14:49:02,0.0,0.0
14:49:03,0.0,0.0
14:49:04,0.0,0.0
14:49:05,0.0,0.0
14:49:06,0.0,0.0
14:49:07,0.0,0.0
14:49:08,0.0,0.1
14:49:09,0.0,0.0
14:49:10,0.0,0.1
14:49:11,0.0,0.0
14:49:12,0.0,0.0
14:49:13,0.0,0.0
14:49:14,0.0,0.0
14:49:15,0.0,0.0
14:49:16,0.0,0.0
14:49:17,0.0,0.0
14:49:18,0.0,0.0
14:49:19,0.0,0.0
14:49:20,0.0,0.1
14:49:21,0.0,0.0
14:49:22,0.0,0.0
14:49:23,0.0,0.0
14:49:24,0.0,0.0
14:49:25,0.0,0.0
14:49:26,0.0,0.0
14:49:27,0.0,0.0
14:49:28,0.0,0.0
14:49:29,0.0,0.0
14:49:30,0.0,0.0
14:49:31,0.0,0.0
14:49:32,0.0,0.0
14:49:33,0.0,0.0
14:49:34,0.0,0.0
14:49:35,0.0,0.0
14:49:36,0.0,0.0
14:49:37,0.0,0.0
14:49:38,0.0,0.0
14:49:39,0.0,0.0
14:49:40,0.0,0.0
14:49:41,0.0,0.0
14:49:42,0.0,0.0
14:49:43,0.0,0.0
14:49:44,0.0,0.0
14:49:45,0.0,0.0
14:49:46,0.0,0.0
14:49:47,0.0,0.0
14:49:48,0.0,0.0
14:49:49,0.0,0.0
14:49:50,0.0,0.0
14:49:51,0.0,0.0
14:49:52,0.0,0.0
14:49:53,0.0,0.0
14:49:54,0.0,0.0
14:49:55,0.0,0.0
14:49:56,0.0,0.0
14:49:57,0.0,0.0
14:49:58,0.0,0.0
14:49:59,0.0,0.0
14:50:00,0.0,0.0
14:50:01,0.0,0.0
14:50:02,0.0,0.0
14:50:03,0.0,0.0
14:50:04,0.0,0.0
14:50:05,0.0,0.0
14:50:06,0.0,0.0
14:50:07,0.0,0.0
14:50:08,0.0,0.0
14:50:09,0.0,0.0
14:50:10,0.0,0.0
14:50:11,0.0,0.0
14:50:12,0.0,0.0
14:50:13,0.0,0.0
14:50:14,0.0,0.0
14:50:15,0.0,0.0
14:50:16,0.0,0.0
