time_hms,kb_per_sec_in,kb_per_sec_out
12:09:28,0.0,0.0
12:09:29,0.0,0.4
12:09:30,0.0,0.0
12:09:31,0.0,0.0
12:09:32,0.0,0.0
12:09:33,0.1,0.0
12:09:34,0.0,0.2
12:09:35,0.0,0.1
12:09:36,0.0,0.0
12:09:37,0.0,0.4
12:09:38,0.0,0.0
12:09:39,0.0,0.0
12:09:40,0.0,0.0
12:09:41,0.0,0.0
12:09:42,0.0,0.0
12:09:43,0.0,0.0
12:09:44,0.0,0.0
12:09:45,0.0,0.0
12:09:46,0.0,0.0
12:09:47,0.0,0.0
12:09:48,0.1,0.0
12:09:49,0.0,0.0
12:09:50,0.0,0.1
12:09:51,0.0,0.0
12:09:52,0.0,0.2
12:09:53,0.0,0.4
12:09:54,0.0,0.1
12:09:55,0.0,0.0
12:09:56,0.0,0.0
12:09:57,0.0,0.0
12:09:58,0.0,0.0
12:09:59,0.0,0.0
12:10:00,0.0,0.0
12:10:01,0.0,0.0
12:10:02,0.0,0.0
12:10:03,0.0,0.0
12:10:04,0.0,0.0
12:10:05,0.0,0.0
12:10:06,0.0,0.0
12:10:07,0.0,0.0
12:10:08,0.0,0.0
12:10:09,0.0,0.0
12:10:10,0.0,0.0
12:10:11,0.0,0.0
12:10:12,0.0,0.0
12:10:13,0.0,0.0
12:10:14,0.0,0.0
12:10:15,0.0,0.0
12:10:16,0.0,0.0
12:10:17,0.1,0.0
12:10:18,0.0,0.0
12:10:19,0.0,0.0
12:10:20,0.0,0.0
12:10:21,0.0,0.0
12:10:22,0.0,0.0
12:10:23,0.0,0.1
12:10:24,0.0,0.0
12:10:25,0.0,0.5
12:10:26,0.0,0.0
12:10:27,0.0,0.1
12:10:28,0.0,0.0
12:10:29,0.0,0.1
12:10:30,0.0,0.0
12:10:31,0.0,0.0
12:10:32,0.0,0.0
12:10:33,0.0,0.0
12:10:34,0.0,0.0
12:10:35,0.0,0.0
12:10:36,0.0,0.0
12:10:37,0.0,0.0
12:10:38,0.0,0.0
12:10:39,0.0,0.0
12:10:40,0.0,0.0
12:10:41,0.0,0.0
12:10:42,0.0,0.0
12:10:43,0.0,0.0
12:10:44,0.0,0.0
12:10:45,0.0,0.0
12:10:46,0.0,0.0
12:10:47,0.0,0.0
12:10:48,0.0,0.0
12:10:49,0.0,0.0
12:10:50,0.0,0.0
12:10:51,0.0,0.0
12:10:52,0.0,0.0
12:10:53,0.0,0.0
12:10:54,0.0,0.0
12:10:55,0.0,0.0
12:10:56,0.0,0.0
12:10:57,0.0,0.0
12:10:58,0.0,0.0
12:10:59,0.0,0.0
12:11:00,0.0,0.0
12:11:01,0.0,0.0
12:11:02,0.0,0.0
12:11:03,0.0,0.0
12:11:04,0.0,0.0
12:11:05,0.0,0.0
12:11:06,0.0,0.0
12:11:07,0.0,0.0
12:11:08,0.0,0.0
12:11:09,0.0,0.0
12:11:10,0.0,0.0
12:11:11,0.0,0.0
12:11:12,0.1,0.0
12:11:13,0.0,0.0
12:11:14,0.0,0.0
12:11:15,0.0,0.0
12:11:16,0.0,0.0
12:11:17,0.0,0.0
12:11:18,0.0,0.0
12:11:19,0.0,0.0
12:11:20,0.0,0.0
12:11:21,0.0,0.0
12:11:22,0.0,0.0
