time_hms,kb_per_sec_in,kb_per_sec_out
13:35:14,0.0,0.0
13:35:15,0.0,0.4
13:35:16,0.0,0.0
13:35:17,0.0,0.0
13:35:18,0.0,0.0
13:35:19,0.0,0.1
13:35:20,0.0,0.2
13:35:21,0.1,0.1
13:35:22,0.0,0.0
13:35:23,0.0,0.4
13:35:24,0.0,0.0
13:35:25,0.0,0.0
13:35:26,0.0,0.0
13:35:27,0.0,0.0
13:35:28,0.0,0.0
13:35:29,0.0,0.0
13:35:30,0.0,0.0
13:35:31,0.0,0.0
13:35:32,0.0,0.0
13:35:33,0.0,0.0
13:35:34,0.0,0.0
13:35:35,0.0,0.2
13:35:36,0.0,0.1
13:35:37,0.0,0.0
13:35:38,0.1,0.1
13:35:39,0.0,0.4
13:35:40,0.0,0.0
13:35:41,0.0,0.0
13:35:42,0.0,0.0
13:35:43,0.0,0.0
13:35:44,0.0,0.0
13:35:45,0.0,0.0
13:35:46,0.0,0.0
13:35:47,0.0,0.0
13:35:48,0.0,0.0
13:35:49,0.0,0.0
13:35:50,0.0,0.0
13:35:51,0.0,0.0
13:35:52,0.0,0.0
13:35:53,0.0,0.0
13:35:54,0.0,0.0
13:35:55,0.0,0.0
13:35:56,0.0,0.0
13:35:57,0.0,0.0
13:35:58,0.0,0.0
13:35:59,0.0,0.0
13:36:00,0.0,0.0
13:36:01,0.0,0.0
13:36:02,0.0,0.0
13:36:03,0.0,0.0
13:36:04,0.0,0.0
13:36:05,0.0,0.1
13:36:06,0.0,0.0
13:36:07,0.0,0.1
13:36:08,0.0,0.0
13:36:09,0.0,0.1
13:36:10,0.0,0.0
13:36:11,0.0,0.5
13:36:12,0.0,0.0
13:36:13,0.1,0.0
13:36:14,0.0,0.0
13:36:15,0.0,0.0
13:36:16,0.0,0.0
13:36:17,0.0,0.0
13:36:18,0.0,0.0
13:36:19,0.0,0.0
13:36:20,0.0,0.0
13:36:21,0.0,0.0
13:36:22,0.0,0.0
13:36:23,0.0,0.0
13:36:24,0.0,0.0
13:36:25,0.0,0.0
13:36:26,0.0,0.0
13:36:27,0.0,0.0
13:36:28,0.0,0.0
13:36:29,0.0,0.0
13:36:30,0.0,0.0
13:36:31,0.0,0.0
13:36:32,0.0,0.0
13:36:33,0.0,0.0
13:36:34,0.0,0.0
13:36:35,0.0,0.0
13:36:36,0.0,0.0
13:36:37,0.0,0.0
13:36:38,0.0,0.0
13:36:39,0.0,0.0
13:36:40,0.0,0.0
13:36:41,0.0,0.0
13:36:42,0.0,0.0
13:36:43,0.0,0.0
13:36:44,0.0,0.0
13:36:45,0.0,0.0
13:36:46,0.0,0.0
13:36:47,0.0,0.0
13:36:48,0.0,0.0
13:36:49,0.0,0.0
13:36:50,0.0,0.0
13:36:51,0.0,0.0
13:36:52,0.0,0.0
13:36:53,0.0,0.0
13:36:54,0.0,0.0
13:36:55,0.0,0.0
13:36:56,0.0,0.0
13:36:57,0.0,0.0
13:36:58,0.0,0.0
13:36:59,0.0,0.0
13:37:00,0.0,0.0
13:37:01,0.0,0.0
13:37:02,0.0,0.1
13:37:03,0.0,0.0
13:37:04,0.0,0.0
13:37:05,0.0,0.0
13:37:06,0.0,0.0
13:37:07,0.0,0.0
13:37:08,0.0,0.0
13:37:09,0.0,0.0
13:37:10,0.0,0.0
13:37:11,0.0,0.1
13:37:12,0.0,0.0
13:37:13,0.0,0.0
13:37:14,0.0,0.0
13:37:15,0.0,0.5
13:37:16,0.0,0.0
13:37:17,0.0,0.0
13:37:18,0.0,0.0
13:37:19,0.0,0.0
13:37:20,0.0,0.0
13:37:21,0.1,0.1
13:37:22,0.0,0.0
13:37:23,0.0,0.0
13:37:24,0.0,0.0
13:37:25,0.0,0.0
13:37:26,0.0,0.0
13:37:27,0.0,0.0
13:37:28,0.0,0.0
13:37:29,0.0,0.0
13:37:30,0.0,0.0
13:37:31,0.0,0.0
13:37:32,0.0,0.0
13:37:33,0.0,0.0
13:37:34,0.0,0.0
13:37:35,0.0,0.0
13:37:36,0.0,0.0
13:37:37,0.0,0.0
13:37:38,0.0,0.0
13:37:39,0.0,0.0
13:37:40,0.0,0.0
13:37:41,0.0,0.0
13:37:42,0.0,0.0
13:37:43,0.0,0.0
13:37:44,0.0,0.0
13:37:45,0.0,0.0
13:37:46,0.0,0.0
13:37:47,0.0,0.0
13:37:48,0.0,0.0
13:37:49,0.0,0.0
13:37:50,0.0,0.0
13:37:51,0.0,0.0
13:37:52,0.0,0.0
13:37:53,0.0,0.0
13:37:54,0.0,0.0
13:37:55,0.0,0.0
13:37:56,0.0,0.0
13:37:57,0.0,0.0
13:37:58,0.0,0.0
13:37:59,0.0,0.0
13:38:00,0.0,0.0
13:38:01,0.0,0.0
13:38:02,0.0,0.0
13:38:03,0.0,0.0
13:38:04,0.0,0.0
13:38:05,0.0,0.0
13:38:06,0.0,0.0
13:38:07,0.0,0.0
13:38:08,0.0,0.0
13:38:09,0.0,0.0
13:38:10,0.0,0.0
13:38:11,0.0,0.0
13:38:12,0.0,0.0
13:38:13,0.0,0.0
13:38:14,0.0,0.0
13:38:15,0.0,0.0
13:38:16,0.0,0.0
13:38:17,0.0,0.0
13:38:18,0.0,0.0
13:38:19,0.0,0.0
13:38:20,0.0,0.0
13:38:21,0.0,0.0
13:38:22,0.0,0.0
13:38:23,0.0,0.0
13:38:24,0.0,0.0
13:38:25,0.0,0.0
13:38:26,0.0,0.0
13:38:27,0.0,0.0
13:38:28,0.0,0.0
13:38:29,0.0,0.0
13:38:30,0.0,0.0
13:38:31,0.0,0.0
13:38:32,0.0,0.0
13:38:33,0.0,0.0
