time_hms,kb_per_sec_in,kb_per_sec_out
20:46:32,0.0,0.0
20:46:33,0.0,0.2
20:46:34,0.0,0.0
20:46:35,0.0,0.0
20:46:36,0.0,0.0
20:46:37,0.0,0.1
20:46:38,0.0,0.1
20:46:39,0.1,0.1
20:46:40,0.0,0.0
20:46:41,0.0,0.2
20:46:42,0.0,0.0
20:46:43,0.0,0.0
20:46:44,0.0,0.0
20:46:45,0.0,0.0
20:46:46,0.0,0.0
20:46:47,0.0,0.0
20:46:48,0.0,0.0
20:46:49,0.0,0.0
20:46:50,0.0,0.0
20:46:51,0.0,0.1
20:46:52,0.0,0.0
20:46:53,0.0,0.1
20:46:54,0.1,0.0
20:46:55,0.0,0.0
20:46:56,0.0,0.1
20:46:57,0.0,0.2
20:46:58,0.0,0.1
20:46:59,0.0,0.0
20:47:00,0.0,0.0
20:47:01,0.0,0.0
20:47:02,0.0,0.0
20:47:03,0.0,0.0
20:47:04,0.0,0.0
20:47:05,0.0,0.0
20:47:06,0.0,0.0
20:47:07,0.0,0.0
20:47:08,0.0,0.0
20:47:09,0.0,0.0
20:47:10,0.0,0.0
20:47:11,0.0,0.0
20:47:12,0.0,0.0
20:47:13,0.0,0.0
20:47:14,0.0,0.0
20:47:15,0.0,0.0
20:47:16,0.0,0.0
20:47:17,0.0,0.0
20:47:18,0.0,0.0
20:47:19,0.0,0.1
20:47:20,0.0,0.0
20:47:21,0.0,0.0
20:47:22,0.0,0.0
20:47:23,0.0,0.0
20:47:24,0.0,0.0
20:47:25,0.1,0.1
20:47:26,0.0,0.0
20:47:27,0.0,0.0
20:47:28,0.0,0.0
20:47:29,0.0,0.2
20:47:30,0.0,0.0
20:47:31,0.0,0.1
20:47:32,0.0,0.0
20:47:33,0.0,0.0
20:47:34,0.0,0.0
20:47:35,0.0,0.1
20:47:36,0.0,0.0
20:47:37,0.0,0.0
20:47:38,0.0,0.0
20:47:39,0.0,0.0
20:47:40,0.0,0.0
20:47:41,0.0,0.0
20:47:42,0.0,0.0
20:47:43,0.0,0.0
20:47:44,0.0,0.0
20:47:45,0.0,0.0
20:47:46,0.0,0.0
20:47:47,0.0,0.0
20:47:48,0.0,0.0
20:47:49,0.0,0.0
20:47:50,0.0,0.0
20:47:51,0.0,0.0
20:47:52,0.0,0.0
20:47:53,0.0,0.0
20:47:54,0.0,0.0
20:47:55,0.0,0.0
20:47:56,0.0,0.0
