time_hms,kb_per_sec_in,kb_per_sec_out
20:48:17,0.0,0.0
20:48:18,0.0,0.4
20:48:19,0.0,0.0
20:48:20,0.0,0.0
20:48:21,0.0,0.0
20:48:22,0.0,0.0
20:48:23,0.1,0.2
20:48:24,0.0,0.1
20:48:25,0.0,0.0
20:48:26,0.0,0.4
20:48:27,0.0,0.0
20:48:28,0.0,0.0
20:48:29,0.0,0.0
20:48:30,0.0,0.0
20:48:31,0.0,0.0
20:48:32,0.0,0.0
20:48:33,0.0,0.0
20:48:34,0.0,0.0
20:48:35,0.0,0.0
20:48:36,0.0,0.0
20:48:37,0.0,0.0
20:48:38,0.1,0.1
20:48:39,0.0,0.1
20:48:40,0.0,0.1
20:48:41,0.0,0.0
20:48:42,0.0,0.4
20:48:43,0.0,0.0
20:48:44,0.0,0.0
20:48:45,0.0,0.0
20:48:46,0.0,0.0
20:48:47,0.0,0.0
20:48:48,0.0,0.0
20:48:49,0.0,0.0
20:48:50,0.0,0.0
20:48:51,0.0,0.0
20:48:52,0.0,0.0
20:48:53,0.0,0.0
20:48:54,0.0,0.0
20:48:55,0.0,0.0
20:48:56,0.0,0.0
20:48:57,0.0,0.0
20:48:58,0.0,0.0
20:48:59,0.0,0.0
20:49:00,0.0,0.0
20:49:01,0.0,0.0
20:49:02,0.0,0.0
20:49:03,0.0,0.0
20:49:04,0.0,0.0
20:49:05,0.0,0.0
20:49:06,0.0,0.0
20:49:07,0.1,0.0
20:49:08,0.0,0.0
20:49:09,0.0,0.1
20:49:10,0.0,0.0
20:49:11,0.0,0.1
20:49:12,0.0,0.0
20:49:13,0.0,0.1
20:49:14,0.0,0.4
20:49:15,0.0,0.1
20:49:16,0.0,0.0
20:49:17,0.0,0.0
20:49:18,0.0,0.0
20:49:19,0.0,0.0
20:49:20,0.0,0.0
20:49:21,0.0,0.0
20:49:22,0.0,0.0
20:49:23,0.0,0.0
20:49:24,0.0,0.0
20:49:25,0.0,0.0
20:49:26,0.0,0.0
20:49:27,0.0,0.0
20:49:28,0.0,0.0
20:49:29,0.0,0.0
20:49:30,0.0,0.0
20:49:31,0.0,0.0
20:49:32,0.0,0.0
20:49:33,0.0,0.0
20:49:34,0.0,0.0
20:49:35,0.0,0.0
20:49:36,0.0,0.0
20:49:37,0.0,0.0
20:49:38,0.0,0.0
20:49:39,0.0,0.0
20:49:40,0.0,0.0
20:49:41,0.0,0.0
20:49:42,0.0,0.0
20:49:43,0.0,0.0
20:49:44,0.0,0.0
20:49:45,0.0,0.0
20:49:46,0.0,0.0
20:49:47,0.0,0.0
20:49:48,0.0,0.0
20:49:49,0.0,0.0
20:49:50,0.0,0.0
20:49:51,0.0,0.0
20:49:52,0.0,0.0
20:49:53,0.0,0.0
20:49:54,0.0,0.0
20:49:55,0.0,0.0
20:49:56,0.0,0.0
20:49:57,0.0,0.0
20:49:58,0.0,0.0
20:49:59,0.0,0.0
20:50:00,0.0,0.0
20:50:01,0.0,0.0
20:50:02,0.0,0.0
20:50:03,0.0,0.0
20:50:04,0.0,0.0
20:50:05,0.0,0.0
20:50:06,0.1,0.0
20:50:07,0.0,0.0
20:50:08,0.0,0.0
20:50:09,0.0,0.0
20:50:10,0.0,0.0
20:50:11,0.0,0.1
20:50:12,0.0,0.0
20:50:13,0.0,0.0
20:50:14,0.0,0.0
20:50:15,0.0,0.1
20:50:16,0.0,0.0
20:50:17,0.0,0.1
20:50:18,0.0,0.4
20:50:19,0.0,0.1
20:50:20,0.0,0.0
20:50:21,0.0,0.0
20:50:22,0.0,0.0
20:50:23,0.0,0.1
20:50:24,0.0,0.0
20:50:25,0.0,0.0
20:50:26,0.0,0.0
20:50:27,0.0,0.0
20:50:28,0.0,0.0
20:50:29,0.0,0.0
20:50:30,0.0,0.0
20:50:31,0.0,0.0
20:50:32,0.0,0.0
20:50:33,0.0,0.0
20:50:34,0.0,0.0
20:50:35,0.0,0.0
20:50:36,0.0,0.0
20:50:37,0.0,0.0
20:50:38,0.0,0.0
20:50:39,0.0,0.0
20:50:40,0.0,0.0
20:50:41,0.0,0.0
20:50:42,0.0,0.0
20:50:43,0.0,0.0
20:50:44,0.0,0.0
20:50:45,0.0,0.0
20:50:46,0.0,0.0
20:50:47,0.0,0.0
20:50:48,0.0,0.0
20:50:49,0.0,0.0
20:50:50,0.0,0.0
20:50:51,0.0,0.0
20:50:52,0.0,0.0
20:50:53,0.0,0.0
20:50:54,0.0,0.0
20:50:55,0.0,0.0
20:50:56,0.0,0.0
20:50:57,0.0,0.0
20:50:58,0.0,0.0
20:50:59,0.0,0.0
20:51:00,0.0,0.0
20:51:01,0.0,0.0
20:51:02,0.0,0.0
20:51:03,0.0,0.0
20:51:04,0.0,0.0
20:51:05,0.0,0.0
20:51:06,0.0,0.0
20:51:07,0.0,0.0
20:51:08,0.0,0.0
20:51:09,0.0,0.0
20:51:10,0.0,0.0
20:51:11,0.0,0.0
20:51:12,0.0,0.0
20:51:13,0.0,0.0
20:51:14,0.0,0.0
20:51:15,0.0,0.0
20:51:16,0.0,0.0
20:51:17,0.0,0.0
20:51:18,0.0,0.0
20:51:19,0.0,0.0
20:51:20,0.0,0.0
20:51:21,0.0,0.0
20:51:22,0.0,0.0
20:51:23,0.0,0.0
20:51:24,0.0,0.0
20:51:25,0.0,0.0
20:51:26,0.0,0.0
20:51:27,0.0,0.0
20:51:28,0.0,0.0
20:51:29,0.0,0.0
20:51:30,0.0,0.0
20:51:31,0.0,0.0
20:51:32,0.0,0.0
